Block,Virus_prob,Latitude,Longitude,NumMosquitos,Month,Year,DayRunner,Virus,ALTER,PIPIENS,PIPIENS-RESTUANS,RESTUANS,Tmax,Tmin,rainy,dry,Dry_Wet_Diff,Slowdown,Speedy,Tmax-1,rainy-1,dry-1,Dry_Wet_Diff-1,Slowdown-1,Speedy-1,Tmax-2,rainy-2,dry-2,Dry_Wet_Diff-2,Slowdown-2,Speedy-2
61,0.06060606060606061,41.991429,-87.747113,1,7,2007,208,0,0,0,0,1,83,70,1,0,0,1,0,84.0,1.0,0.0,0.0,1.0,0.0,85.0,0.0,0.0,1.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,2,7,2007,208,0,0,0,1,0,83,70,1,0,0,1,0,84.0,1.0,0.0,0.0,1.0,0.0,85.0,0.0,0.0,1.0,1.0,0.0
61,0.06060606060606061,41.781416,-87.77653199999997,1,7,2007,208,0,0,0,0,1,83,70,1,0,0,1,0,84.0,1.0,0.0,0.0,1.0,0.0,85.0,0.0,0.0,1.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,5,8,2007,213,0,0,0,1,0,92,69,0,0,1,1,0,91.0,0.0,0.0,1.0,1.0,0.0,89.0,0.0,0.0,1.0,1.0,0.0
61,0.06060606060606061,41.781416,-87.77653199999997,2,8,2007,213,0,0,1,0,0,92,69,0,0,1,1,0,91.0,0.0,0.0,1.0,1.0,0.0,89.0,0.0,0.0,1.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,23,8,2007,219,0,0,1,0,0,92,73,0,0,0,1,0,88.0,1.0,0.0,0.0,1.0,0.0,88.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,26,8,2007,219,0,0,0,1,0,92,73,0,0,0,1,0,88.0,1.0,0.0,0.0,1.0,0.0,88.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,11,8,2007,221,0,0,1,0,0,85,73,1,0,0,1,0,87.0,1.0,0.0,0.0,1.0,0.0,92.0,0.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,8,8,2007,221,0,0,0,1,0,85,73,1,0,0,1,0,87.0,1.0,0.0,0.0,1.0,0.0,92.0,0.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,5,8,2007,221,0,0,0,0,1,85,73,1,0,0,1,0,87.0,1.0,0.0,0.0,1.0,0.0,92.0,0.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,16,8,2007,227,1,0,1,0,0,81,72,1,0,0,1,0,84.0,1.0,0.0,0.0,1.0,0.0,81.0,0.0,0.0,1.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,21,8,2007,227,0,0,0,1,0,81,72,1,0,0,1,0,84.0,1.0,0.0,0.0,1.0,0.0,81.0,0.0,0.0,1.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,26,8,2007,227,0,0,1,0,0,81,72,1,0,0,1,0,84.0,1.0,0.0,0.0,1.0,0.0,81.0,0.0,0.0,1.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,50,8,2007,227,0,0,0,1,0,81,72,1,0,0,1,0,84.0,1.0,0.0,0.0,1.0,0.0,81.0,0.0,0.0,1.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,1,8,2007,227,0,0,0,0,1,81,72,1,0,0,1,0,84.0,1.0,0.0,0.0,1.0,0.0,81.0,0.0,0.0,1.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,2,8,2007,227,0,1,0,0,0,81,72,1,0,0,1,0,84.0,1.0,0.0,0.0,1.0,0.0,81.0,0.0,0.0,1.0,1.0,0.0
61,0.06060606060606061,41.781416,-87.77653199999997,1,8,2007,227,0,0,0,1,0,81,72,1,0,0,1,0,84.0,1.0,0.0,0.0,1.0,0.0,81.0,0.0,0.0,1.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,1,8,2007,233,0,0,0,1,0,87,69,0,0,0,1,0,78.0,1.0,0.0,0.0,1.0,0.0,69.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,11,8,2007,233,0,0,1,0,0,87,69,0,0,0,1,0,78.0,1.0,0.0,0.0,1.0,0.0,69.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,21,8,2007,233,0,0,0,1,0,87,69,0,0,0,1,0,78.0,1.0,0.0,0.0,1.0,0.0,69.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.781416,-87.77653199999997,6,8,2007,233,0,0,1,0,0,87,69,0,0,0,1,0,78.0,1.0,0.0,0.0,1.0,0.0,69.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.781416,-87.77653199999997,12,8,2007,233,0,0,0,1,0,87,69,0,0,0,1,0,78.0,1.0,0.0,0.0,1.0,0.0,69.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,5,8,2007,236,1,0,1,0,0,81,69,1,0,0,1,0,89.0,1.0,0.0,0.0,1.0,0.0,90.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,6,8,2007,236,0,0,0,1,0,81,69,1,0,0,1,0,89.0,1.0,0.0,0.0,1.0,0.0,90.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,16,8,2007,236,0,0,1,0,0,81,69,1,0,0,1,0,89.0,1.0,0.0,0.0,1.0,0.0,90.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,35,8,2007,236,0,0,0,1,0,81,69,1,0,0,1,0,89.0,1.0,0.0,0.0,1.0,0.0,90.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.781416,-87.77653199999997,10,8,2007,236,0,0,1,0,0,81,69,1,0,0,1,0,89.0,1.0,0.0,0.0,1.0,0.0,90.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.781416,-87.77653199999997,6,8,2007,236,0,0,0,1,0,81,69,1,0,0,1,0,89.0,1.0,0.0,0.0,1.0,0.0,90.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,3,9,2007,247,0,0,1,0,0,90,67,0,0,1,1,0,88.0,0.0,0.0,1.0,1.0,0.0,85.0,0.0,0.0,1.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,1,9,2007,247,0,0,0,1,0,90,67,0,0,1,1,0,88.0,0.0,0.0,1.0,1.0,0.0,85.0,0.0,0.0,1.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,2,9,2007,247,0,0,1,0,0,90,67,0,0,1,1,0,88.0,0.0,0.0,1.0,1.0,0.0,85.0,0.0,0.0,1.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,12,9,2007,247,0,0,0,1,0,90,67,0,0,1,1,0,88.0,0.0,0.0,1.0,1.0,0.0,85.0,0.0,0.0,1.0,1.0,0.0
61,0.06060606060606061,41.781416,-87.77653199999997,3,9,2007,247,0,0,1,0,0,90,67,0,0,1,1,0,88.0,0.0,0.0,1.0,1.0,0.0,85.0,0.0,0.0,1.0,1.0,0.0
61,0.06060606060606061,41.781416,-87.77653199999997,1,9,2007,248,0,0,0,1,0,91,72,1,0,1,1,0,90.0,0.0,0.0,1.0,1.0,0.0,88.0,0.0,0.0,1.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,1,9,2007,255,0,0,0,1,0,67,46,0,1,1,1,0,71.0,0.0,1.0,1.0,0.0,1.0,74.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,7,9,2007,255,0,0,1,0,0,67,46,0,1,1,1,0,71.0,0.0,1.0,1.0,0.0,1.0,74.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,6,9,2007,255,0,0,0,1,0,67,46,0,1,1,1,0,71.0,0.0,1.0,1.0,0.0,1.0,74.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.781416,-87.77653199999997,2,9,2007,255,0,0,1,0,0,67,46,0,1,1,1,0,71.0,0.0,1.0,1.0,0.0,1.0,74.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,1,9,2007,261,0,0,0,1,0,89,66,0,0,1,0,1,80.0,0.0,1.0,1.0,0.0,1.0,72.0,0.0,1.0,1.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,1,9,2007,261,0,0,0,0,1,89,66,0,0,1,0,1,80.0,0.0,1.0,1.0,0.0,1.0,72.0,0.0,1.0,1.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,4,9,2007,261,0,0,1,0,0,89,66,0,0,1,0,1,80.0,0.0,1.0,1.0,0.0,1.0,72.0,0.0,1.0,1.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,1,9,2007,261,0,0,0,1,0,89,66,0,0,1,0,1,80.0,0.0,1.0,1.0,0.0,1.0,72.0,0.0,1.0,1.0,1.0,0.0
61,0.06060606060606061,41.781416,-87.77653199999997,2,9,2007,262,0,0,1,0,0,84,68,0,0,1,1,0,89.0,0.0,0.0,1.0,0.0,1.0,80.0,0.0,1.0,1.0,0.0,1.0
61,0.06060606060606061,41.781416,-87.77653199999997,1,9,2007,262,0,0,0,1,0,84,68,0,0,1,1,0,89.0,0.0,0.0,1.0,0.0,1.0,80.0,0.0,1.0,1.0,0.0,1.0
61,0.06060606060606061,41.991429,-87.747113,5,9,2007,267,0,0,1,0,0,91,71,0,0,1,0,1,84.0,0.0,1.0,1.0,1.0,0.0,74.0,0.0,1.0,1.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,3,9,2007,267,0,0,0,1,0,91,71,0,0,1,0,1,84.0,0.0,1.0,1.0,1.0,0.0,74.0,0.0,1.0,1.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,1,9,2007,267,0,0,0,0,1,91,71,0,0,1,0,1,84.0,0.0,1.0,1.0,1.0,0.0,74.0,0.0,1.0,1.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,6,9,2007,267,0,0,1,0,0,91,71,0,0,1,0,1,84.0,0.0,1.0,1.0,1.0,0.0,74.0,0.0,1.0,1.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,13,9,2007,267,0,0,0,1,0,91,71,0,0,1,0,1,84.0,0.0,1.0,1.0,1.0,0.0,74.0,0.0,1.0,1.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,3,10,2007,277,0,0,1,0,0,83,56,0,0,1,1,0,74.0,0.0,1.0,1.0,1.0,0.0,80.0,1.0,0.0,0.0,1.0,1.0
61,0.06060606060606061,41.991429,-87.747113,11,10,2007,277,0,0,0,1,0,83,56,0,0,1,1,0,74.0,0.0,1.0,1.0,1.0,0.0,80.0,1.0,0.0,0.0,1.0,1.0
61,0.06060606060606061,41.923738,-87.785288,37,10,2007,277,0,0,1,0,0,83,56,0,0,1,1,0,74.0,0.0,1.0,1.0,1.0,0.0,80.0,1.0,0.0,0.0,1.0,1.0
61,0.06060606060606061,41.781416,-87.77653199999997,3,10,2007,277,0,0,1,0,0,83,56,0,0,1,1,0,74.0,0.0,1.0,1.0,1.0,0.0,80.0,1.0,0.0,0.0,1.0,1.0
61,0.06060606060606061,41.781416,-87.77653199999997,4,10,2007,277,0,0,0,1,0,83,56,0,0,1,1,0,74.0,0.0,1.0,1.0,1.0,0.0,80.0,1.0,0.0,0.0,1.0,1.0
61,0.06060606060606061,41.991429,-87.747113,3,5,2009,148,0,0,0,1,0,64,55,0,1,0,1,0,75.0,0.0,0.0,0.0,1.0,0.0,76.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,9,5,2009,148,0,0,0,0,1,64,55,0,1,0,1,0,75.0,0.0,0.0,0.0,1.0,0.0,76.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,9,6,2009,153,0,0,0,1,0,61,50,1,1,0,1,0,80.0,1.0,0.0,0.0,1.0,1.0,73.0,0.0,1.0,1.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,1,6,2009,156,0,0,0,1,0,80,47,0,1,1,1,0,68.0,0.0,1.0,1.0,1.0,0.0,61.0,0.0,1.0,1.0,0.0,1.0
61,0.06060606060606061,41.991429,-87.747113,1,6,2009,156,0,0,0,0,1,80,47,0,1,1,1,0,68.0,0.0,1.0,1.0,1.0,0.0,61.0,0.0,1.0,1.0,0.0,1.0
61,0.06060606060606061,41.991429,-87.747113,4,6,2009,163,0,0,1,0,0,74,50,1,1,1,1,0,64.0,1.0,0.0,0.0,1.0,0.0,67.0,1.0,1.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,21,6,2009,163,0,0,0,1,0,74,50,1,1,1,1,0,64.0,1.0,0.0,0.0,1.0,0.0,67.0,1.0,1.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,12,6,2009,163,0,0,0,0,1,74,50,1,1,1,1,0,64.0,1.0,0.0,0.0,1.0,0.0,67.0,1.0,1.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,11,6,2009,170,0,0,0,1,0,88,66,1,0,0,1,1,81.0,1.0,0.0,0.0,1.0,0.0,73.0,0.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,5,6,2009,170,0,0,0,0,1,88,66,1,0,0,1,1,81.0,1.0,0.0,0.0,1.0,0.0,73.0,0.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,16,6,2009,177,0,0,0,1,0,86,72,0,0,0,1,0,94.0,0.0,0.0,0.0,1.0,0.0,94.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,3,6,2009,177,0,0,0,0,1,86,72,0,0,0,1,0,94.0,0.0,0.0,0.0,1.0,0.0,94.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,5,7,2009,187,0,0,0,1,0,86,63,0,0,1,1,0,82.0,1.0,0.0,0.0,1.0,0.0,69.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,5,7,2009,187,0,0,0,0,1,86,63,0,0,1,1,0,82.0,1.0,0.0,0.0,1.0,0.0,69.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,13,7,2009,191,0,0,0,1,0,84,67,1,0,0,1,0,80.0,0.0,0.0,1.0,1.0,0.0,68.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,6,7,2009,198,0,0,0,1,0,70,58,1,1,0,1,1,82.0,0.0,0.0,1.0,1.0,1.0,86.0,1.0,0.0,0.0,1.0,1.0
61,0.06060606060606061,41.991429,-87.747113,1,7,2009,198,0,0,0,0,1,70,58,1,1,0,1,1,82.0,0.0,0.0,1.0,1.0,1.0,86.0,1.0,0.0,0.0,1.0,1.0
61,0.06060606060606061,41.991429,-87.747113,1,8,2009,219,0,0,1,0,0,74,67,1,0,0,1,0,82.0,0.0,1.0,1.0,1.0,0.0,79.0,0.0,0.0,1.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,2,8,2009,219,0,0,0,1,0,74,67,1,0,0,1,0,82.0,0.0,1.0,1.0,1.0,0.0,79.0,0.0,0.0,1.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,9,8,2009,219,0,0,0,1,0,74,67,1,0,0,1,0,82.0,0.0,1.0,1.0,1.0,0.0,79.0,0.0,0.0,1.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,4,8,2009,219,0,0,0,0,1,74,67,1,0,0,1,0,82.0,0.0,1.0,1.0,1.0,0.0,79.0,0.0,0.0,1.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,1,8,2009,225,0,0,1,0,0,86,63,0,0,1,1,0,83.0,0.0,0.0,1.0,1.0,0.0,82.0,0.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,1,8,2009,225,0,0,0,1,0,86,63,0,0,1,1,0,83.0,0.0,0.0,1.0,1.0,0.0,82.0,0.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,2,8,2009,237,0,0,0,1,0,83,61,0,0,0,1,0,79.0,0.0,0.0,0.0,1.0,0.0,74.0,0.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,1,8,2009,239,0,0,0,1,0,67,62,1,0,0,1,0,73.0,1.0,0.0,0.0,1.0,0.0,83.0,0.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,1,9,2009,246,0,0,0,1,0,75,57,0,0,0,1,0,73.0,0.0,1.0,0.0,1.0,0.0,72.0,0.0,1.0,1.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,1,9,2009,257,0,0,0,1,0,84,59,0,0,1,1,0,80.0,0.0,0.0,1.0,1.0,0.0,79.0,0.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,10,9,2009,257,0,0,0,1,0,84,59,0,0,1,1,0,80.0,0.0,0.0,1.0,1.0,0.0,79.0,0.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,2,9,2009,257,0,0,0,0,1,84,59,0,0,1,1,0,80.0,0.0,0.0,1.0,1.0,0.0,79.0,0.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,1,9,2009,260,0,0,1,0,0,72,54,0,1,0,1,0,72.0,0.0,0.0,1.0,0.0,1.0,83.0,0.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,5,9,2009,260,0,0,0,1,0,72,54,0,1,0,1,0,72.0,0.0,0.0,1.0,0.0,1.0,83.0,0.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,2,9,2009,260,0,0,0,0,1,72,54,0,1,0,1,0,72.0,0.0,0.0,1.0,0.0,1.0,83.0,0.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,1,9,2009,260,0,0,1,0,0,72,54,0,1,0,1,0,72.0,0.0,0.0,1.0,0.0,1.0,83.0,0.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,6,9,2009,260,0,0,0,1,0,72,54,0,1,0,1,0,72.0,0.0,0.0,1.0,0.0,1.0,83.0,0.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,3,9,2009,260,0,0,0,0,1,72,54,0,1,0,1,0,72.0,0.0,0.0,1.0,0.0,1.0,83.0,0.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,5,9,2009,268,0,0,0,1,0,70,60,1,0,0,1,0,73.0,0.0,0.0,0.0,1.0,0.0,76.0,0.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,3,9,2009,268,0,0,0,0,1,70,60,1,0,0,1,0,73.0,0.0,0.0,0.0,1.0,0.0,76.0,0.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,5,9,2009,268,0,0,0,1,0,70,60,1,0,0,1,0,73.0,0.0,0.0,0.0,1.0,0.0,76.0,0.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,1,9,2009,268,1,0,0,0,1,70,60,1,0,0,1,0,73.0,0.0,0.0,0.0,1.0,0.0,76.0,0.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,1,10,2009,274,0,0,1,0,0,59,44,1,1,0,1,0,62.0,0.0,1.0,1.0,1.0,0.0,60.0,0.0,1.0,1.0,1.0,1.0
61,0.06060606060606061,41.923738,-87.785288,2,10,2009,274,0,0,0,1,0,59,44,1,1,0,1,0,62.0,0.0,1.0,1.0,1.0,0.0,60.0,0.0,1.0,1.0,1.0,1.0
61,0.06060606060606061,41.923738,-87.785288,15,10,2009,274,0,0,0,0,1,59,44,1,1,0,1,0,62.0,0.0,1.0,1.0,1.0,0.0,60.0,0.0,1.0,1.0,1.0,1.0
61,0.06060606060606061,41.923738,-87.785288,1,6,2011,161,0,0,0,1,0,71,51,1,0,0,1,0,69.0,1.0,0.0,0.0,1.0,1.0,96.0,1.0,0.0,1.0,0.0,1.0
61,0.06060606060606061,41.923738,-87.785288,1,6,2011,161,0,0,0,0,1,71,51,1,0,0,1,0,69.0,1.0,0.0,0.0,1.0,1.0,96.0,1.0,0.0,1.0,0.0,1.0
61,0.06060606060606061,41.923738,-87.785288,4,6,2011,168,0,0,0,1,0,82,64,0,0,0,1,0,81.0,1.0,0.0,0.0,1.0,0.0,72.0,1.0,0.0,0.0,1.0,1.0
61,0.06060606060606061,41.923738,-87.785288,1,6,2011,168,0,0,0,0,1,82,64,0,0,0,1,0,81.0,1.0,0.0,0.0,1.0,0.0,72.0,1.0,0.0,0.0,1.0,1.0
61,0.06060606060606061,41.923738,-87.785288,1,6,2011,175,0,0,0,0,1,68,60,0,0,0,1,0,72.0,1.0,0.0,0.0,0.0,1.0,75.0,1.0,0.0,0.0,0.0,1.0
61,0.06060606060606061,41.991429,-87.747113,1,6,2011,181,0,0,0,1,0,89,66,1,0,0,1,0,81.0,0.0,0.0,1.0,1.0,0.0,81.0,0.0,0.0,1.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,2,7,2011,196,0,0,0,1,0,87,71,0,0,1,1,0,82.0,0.0,0.0,1.0,1.0,0.0,74.0,0.0,0.0,1.0,0.0,1.0
61,0.06060606060606061,41.923738,-87.785288,5,7,2011,196,0,0,0,1,0,87,71,0,0,1,1,0,82.0,0.0,0.0,1.0,1.0,0.0,74.0,0.0,0.0,1.0,0.0,1.0
61,0.06060606060606061,41.991429,-87.747113,7,7,2011,206,0,0,0,1,0,90,73,0,0,0,1,0,87.0,1.0,0.0,0.0,1.0,0.0,87.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,9,7,2011,206,0,0,0,1,0,90,73,0,0,0,1,0,87.0,1.0,0.0,0.0,1.0,0.0,87.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,5,7,2011,210,0,0,0,1,0,86,74,1,0,0,1,0,88.0,1.0,0.0,0.0,1.0,0.0,92.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,5,7,2011,210,0,0,0,0,1,86,74,1,0,0,1,0,88.0,1.0,0.0,0.0,1.0,0.0,92.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,1,7,2011,210,0,0,0,1,0,86,74,1,0,0,1,0,88.0,1.0,0.0,0.0,1.0,0.0,92.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,6,8,2011,217,0,0,0,1,0,84,70,1,0,0,1,0,84.0,0.0,0.0,0.0,1.0,0.0,87.0,0.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,2,8,2011,217,0,0,1,0,0,84,70,1,0,0,1,0,84.0,0.0,0.0,0.0,1.0,0.0,87.0,0.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,1,8,2011,217,0,0,0,1,0,84,70,1,0,0,1,0,84.0,0.0,0.0,0.0,1.0,0.0,87.0,0.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,1,8,2011,224,0,0,0,1,0,82,65,0,0,0,1,0,81.0,0.0,0.0,1.0,1.0,0.0,78.0,0.0,0.0,1.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,1,8,2011,231,0,0,0,1,0,87,67,0,0,0,1,0,85.0,0.0,0.0,0.0,1.0,0.0,83.0,0.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,2,8,2011,231,0,0,0,1,0,87,67,0,0,0,1,0,85.0,0.0,0.0,0.0,1.0,0.0,83.0,0.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,3,8,2011,238,0,0,0,1,0,83,61,0,0,1,1,0,83.0,0.0,0.0,0.0,1.0,0.0,92.0,0.0,0.0,0.0,1.0,1.0
61,0.06060606060606061,41.923738,-87.785288,1,8,2011,238,0,0,0,1,0,83,61,0,0,1,1,0,83.0,0.0,0.0,0.0,1.0,0.0,92.0,0.0,0.0,0.0,1.0,1.0
61,0.06060606060606061,41.991429,-87.747113,3,9,2011,244,0,0,1,0,0,94,74,0,0,0,1,0,88.0,1.0,0.0,0.0,1.0,0.0,79.0,1.0,0.0,1.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,1,9,2011,244,0,0,0,1,0,94,74,0,0,0,1,0,88.0,1.0,0.0,0.0,1.0,0.0,79.0,1.0,0.0,1.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,14,9,2011,244,0,0,0,1,0,94,74,0,0,0,1,0,88.0,1.0,0.0,0.0,1.0,0.0,79.0,1.0,0.0,1.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,3,9,2011,244,0,0,0,0,1,94,74,0,0,0,1,0,88.0,1.0,0.0,0.0,1.0,0.0,79.0,1.0,0.0,1.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,3,9,2011,255,0,0,0,1,0,86,64,0,0,1,1,0,83.0,0.0,0.0,0.0,1.0,0.0,78.0,0.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,1,9,2011,255,0,0,0,1,0,86,64,0,0,1,1,0,83.0,0.0,0.0,0.0,1.0,0.0,78.0,0.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,1,9,2011,259,0,0,0,1,0,59,48,0,1,1,1,0,60.0,0.0,1.0,1.0,1.0,0.0,60.0,1.0,1.0,1.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,1,9,2011,259,0,0,1,0,0,59,48,0,1,1,1,0,60.0,0.0,1.0,1.0,1.0,0.0,60.0,1.0,1.0,1.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,1,9,2011,259,0,0,0,1,0,59,48,0,1,1,1,0,60.0,0.0,1.0,1.0,1.0,0.0,60.0,1.0,1.0,1.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,1,9,2011,259,0,0,0,0,1,59,48,0,1,1,1,0,60.0,0.0,1.0,1.0,1.0,0.0,60.0,1.0,1.0,1.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,5,9,2011,266,0,0,1,0,0,62,48,1,1,0,1,0,64.0,0.0,1.0,0.0,1.0,0.0,72.0,1.0,1.0,1.0,1.0,1.0
61,0.06060606060606061,41.923738,-87.785288,6,9,2011,266,0,0,0,0,1,62,48,1,1,0,1,0,64.0,0.0,1.0,0.0,1.0,0.0,72.0,1.0,1.0,1.0,1.0,1.0
61,0.06060606060606061,41.923738,-87.785288,1,9,2011,273,0,0,1,0,0,58,47,1,1,0,0,1,66.0,1.0,1.0,0.0,0.0,1.0,64.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,19,9,2011,273,0,0,0,1,0,58,47,1,1,0,0,1,66.0,1.0,1.0,0.0,0.0,1.0,64.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.923738,-87.785288,4,9,2011,273,0,0,0,0,1,58,47,1,1,0,0,1,66.0,1.0,1.0,0.0,0.0,1.0,64.0,1.0,0.0,0.0,1.0,0.0
61,0.06060606060606061,41.991429,-87.747113,10,6,2013,158,0,0,0,1,0,68,54,0,1,1,1,0,65.0,1.0,1.0,0.0,1.0,0.0,76.0,1.0,1.0,1.0,1.0,0.0
