Date,Virus,Month,Year,DayRunner,CULEX,ALTER,PIPIENS,PIPIENS-RESTUANS,RESTUANS,near_hotspot,near_chompspot
2011-09-16,0,9,2011,259,PIPIENS,0,1,0,0,1,1
2011-09-16,0,9,2011,259,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-09-16,0,9,2011,259,RESTUANS,0,0,0,1,0,1
2011-09-16,0,9,2011,259,ALTER,1,0,0,0,0,1
2011-09-16,0,9,2011,259,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-09-16,0,9,2011,259,PIPIENS,0,1,0,0,1,1
2011-09-16,0,9,2011,259,PIPIENS-RESTUANS,0,0,1,0,2,3
2011-09-16,0,9,2011,259,RESTUANS,0,0,0,1,2,3
2011-09-16,0,9,2011,259,PIPIENS,0,1,0,0,2,3
2011-09-16,0,9,2011,259,PIPIENS-RESTUANS,0,0,1,0,0,2
2011-09-16,0,9,2011,259,RESTUANS,0,0,0,1,0,2
2011-09-16,0,9,2011,259,ALTER,1,0,0,0,0,1
2011-09-16,0,9,2011,259,PIPIENS-RESTUANS,0,0,1,0,0,4
2011-09-16,0,9,2011,259,PIPIENS,0,1,0,0,0,2
2011-09-16,0,9,2011,259,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-09-16,0,9,2011,259,RESTUANS,0,0,0,1,0,0
2011-09-16,0,9,2011,259,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-09-16,0,9,2011,259,RESTUANS,0,0,0,1,0,1
2011-09-16,0,9,2011,259,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-09-16,0,9,2011,259,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-09-16,0,9,2011,259,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-09-16,0,9,2011,259,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-09-16,0,9,2011,259,RESTUANS,0,0,0,1,1,2
2011-09-16,0,9,2011,259,PIPIENS,0,1,0,0,1,2
2011-09-16,0,9,2011,259,PIPIENS,0,1,0,0,1,2
2011-09-16,0,9,2011,259,PIPIENS,0,1,0,0,1,2
2011-09-16,0,9,2011,259,PIPIENS,0,1,0,0,1,2
2011-09-16,0,9,2011,259,PIPIENS,0,1,0,0,1,2
2011-09-16,0,9,2011,259,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-09-16,0,9,2011,259,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-09-16,0,9,2011,259,RESTUANS,0,0,0,1,0,1
2011-09-16,0,9,2011,259,RESTUANS,0,0,0,1,0,1
2011-09-16,0,9,2011,259,PIPIENS,0,1,0,0,0,1
2011-09-16,1,9,2011,259,PIPIENS,0,1,0,0,0,1
2011-09-16,0,9,2011,259,PIPIENS-RESTUANS,0,0,1,0,1,0
2011-09-16,0,9,2011,259,PIPIENS-RESTUANS,0,0,1,0,3,4
2011-09-16,0,9,2011,259,RESTUANS,0,0,0,1,3,4
2011-09-16,0,9,2011,259,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-09-16,0,9,2011,259,RESTUANS,0,0,0,1,1,1
2011-09-16,0,9,2011,259,PIPIENS-RESTUANS,0,0,1,0,2,2
2011-09-16,0,9,2011,259,RESTUANS,0,0,0,1,2,2
2011-09-16,0,9,2011,259,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-09-16,0,9,2011,259,RESTUANS,0,0,0,1,1,1
2011-09-16,0,9,2011,259,RESTUANS,0,0,0,1,0,0
2011-09-16,0,9,2011,259,PIPIENS-RESTUANS,0,0,1,0,1,0
2011-09-16,0,9,2011,259,RESTUANS,0,0,0,1,1,0
2011-09-16,0,9,2011,259,RESTUANS,0,0,0,1,0,1
2011-09-16,0,9,2011,259,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-09-16,0,9,2011,259,RESTUANS,0,0,0,1,0,1
2011-09-16,0,9,2011,259,PIPIENS-RESTUANS,0,0,1,0,3,3
2011-09-16,0,9,2011,259,RESTUANS,0,0,0,1,3,3
2011-09-16,0,9,2011,259,PIPIENS,0,1,0,0,3,3
2011-09-16,0,9,2011,259,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-09-16,0,9,2011,259,RESTUANS,0,0,0,1,1,1
2011-09-16,0,9,2011,259,PIPIENS-RESTUANS,0,0,1,0,0,3
2011-09-16,0,9,2011,259,PIPIENS-RESTUANS,0,0,1,0,0,2
2011-09-16,0,9,2011,259,PIPIENS-RESTUANS,0,0,1,0,0,2
2011-09-16,0,9,2011,259,RESTUANS,0,0,0,1,0,2
2011-09-23,1,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,1,4
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,1,4
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,0,1
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,1,1
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,1,1
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,2
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,0,2
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,1,1
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,0,1
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,2
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,0,1
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,2
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,0,0
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-09-23,1,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,1,1
2011-09-23,0,9,2011,266,PIPIENS,0,1,0,0,1,1
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,0,0
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,3
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,0,3
2011-09-23,1,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,1,0
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,1,0
2011-09-23,0,9,2011,266,PIPIENS,0,1,0,0,1,0
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-09-23,1,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,1,3
2011-09-23,1,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,1,1
2011-09-23,0,9,2011,266,PIPIENS,0,1,0,0,1,1
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,1,3
2011-09-23,0,9,2011,266,ALTER,1,0,0,0,1,3
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-09-23,0,9,2011,266,PIPIENS,0,1,0,0,1,1
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,0,1
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,0,1
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,0,0
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,0,0
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,0,1
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,0,2
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,1,1
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,1,1
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,2,3
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,1,2
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,4
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,2
2011-09-23,0,9,2011,266,PIPIENS,0,1,0,0,0,2
2011-09-23,0,9,2011,266,ALTER,1,0,0,0,0,2
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-09-23,0,9,2011,266,ALTER,1,0,0,0,0,0
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,2
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,1,2
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,1,2
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,1,2
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,1,2
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,0,1
2011-09-23,0,9,2011,266,PIPIENS,0,1,0,0,0,1
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,1,0
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,1,0
2011-09-23,1,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,3,4
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,3,4
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,2,2
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,2,2
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,1,1
2011-09-23,0,9,2011,266,PIPIENS,0,1,0,0,1,1
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,1,0
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,1,0
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-09-23,0,9,2011,266,PIPIENS,0,1,0,0,0,1
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,1,0
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,3,3
2011-09-23,0,9,2011,266,RESTUANS,0,0,0,1,3,3
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-09-23,0,9,2011,266,PIPIENS-RESTUANS,0,0,1,0,0,2
2011-09-23,0,9,2011,266,PIPIENS,0,1,0,0,0,2
2011-09-30,0,9,2011,273,RESTUANS,0,0,0,1,1,4
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-09-30,0,9,2011,273,RESTUANS,0,0,0,1,0,1
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-09-30,0,9,2011,273,RESTUANS,0,0,0,1,0,1
2011-09-30,0,9,2011,273,PIPIENS,0,1,0,0,0,1
2011-09-30,0,9,2011,273,RESTUANS,0,0,0,1,0,1
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-09-30,0,9,2011,273,RESTUANS,0,0,0,1,1,1
2011-09-30,0,9,2011,273,ALTER,1,0,0,0,1,1
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,1,0
2011-09-30,0,9,2011,273,RESTUANS,0,0,0,1,1,0
2011-09-30,0,9,2011,273,RESTUANS,0,0,0,1,0,0
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-09-30,0,9,2011,273,RESTUANS,0,0,0,1,1,1
2011-09-30,0,9,2011,273,PIPIENS,0,1,0,0,1,1
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,1,3
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-09-30,0,9,2011,273,PIPIENS,0,1,0,0,1,1
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-09-30,0,9,2011,273,RESTUANS,0,0,0,1,0,2
2011-09-30,0,9,2011,273,RESTUANS,0,0,0,1,0,0
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,1,1
2011-09-30,0,9,2011,273,RESTUANS,0,0,0,1,2,3
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,0,2
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,0,2
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,0,0
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,1,2
2011-09-30,0,9,2011,273,RESTUANS,0,0,0,1,1,2
2011-09-30,0,9,2011,273,RESTUANS,0,0,0,1,1,2
2011-09-30,0,9,2011,273,RESTUANS,0,0,0,1,1,2
2011-09-30,0,9,2011,273,PIPIENS,0,1,0,0,1,2
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,0,1
2011-09-30,0,9,2011,273,RESTUANS,0,0,0,1,0,1
2011-09-30,0,9,2011,273,RESTUANS,0,0,0,1,0,1
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,1,0
2011-09-30,0,9,2011,273,RESTUANS,0,0,0,1,1,0
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,3,4
2011-09-30,0,9,2011,273,RESTUANS,0,0,0,1,3,4
2011-09-30,0,9,2011,273,RESTUANS,0,0,0,1,2,2
2011-09-30,0,9,2011,273,RESTUANS,0,0,0,1,0,1
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,1,0
2011-09-30,0,9,2011,273,RESTUANS,0,0,0,1,0,1
2011-09-30,0,9,2011,273,PIPIENS-RESTUANS,0,0,1,0,3,3
2011-09-30,0,9,2011,273,RESTUANS,0,0,0,1,3,3
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,1,4
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,0,1
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,1,1
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,1,2
2013-06-07,0,6,2013,158,PIPIENS-RESTUANS,0,0,1,0,0,2
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,0,0
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,0,1
2013-06-07,0,6,2013,158,ALTER,1,0,0,0,0,1
2013-06-07,0,6,2013,158,PIPIENS-RESTUANS,0,0,1,0,0,2
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,0,2
2013-06-07,0,6,2013,158,PIPIENS-RESTUANS,0,0,1,0,0,2
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,0,2
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,0,1
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,1,1
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,0,0
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,0,3
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,1,3
2013-06-07,0,6,2013,158,PIPIENS-RESTUANS,0,0,1,0,0,2
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,0,2
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,0,0
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,1,1
2013-06-07,0,6,2013,158,PIPIENS-RESTUANS,0,0,1,0,0,0
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,0,0
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,0,1
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,0,2
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,1,1
2013-06-07,0,6,2013,158,PIPIENS-RESTUANS,0,0,1,0,0,1
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,0,1
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,0,1
2013-06-07,0,6,2013,158,PIPIENS-RESTUANS,0,0,1,0,0,1
2013-06-07,0,6,2013,158,PIPIENS-RESTUANS,0,0,1,0,0,0
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,0,0
2013-06-07,0,6,2013,158,PIPIENS-RESTUANS,0,0,1,0,0,0
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,0,0
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,0,1
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,1,1
2013-06-07,0,6,2013,158,PIPIENS-RESTUANS,0,0,1,0,0,2
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,0,2
2013-06-07,0,6,2013,158,PIPIENS-RESTUANS,0,0,1,0,0,0
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,1,1
2013-06-07,0,6,2013,158,PIPIENS-RESTUANS,0,0,1,0,2,3
2013-06-07,0,6,2013,158,PIPIENS-RESTUANS,0,0,1,0,0,1
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,0,1
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,1,2
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,0,4
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,0,2
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,0,2
2013-06-07,0,6,2013,158,PIPIENS-RESTUANS,0,0,1,0,0,0
2013-06-07,0,6,2013,158,PIPIENS-RESTUANS,0,0,1,0,0,2
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,0,2
2013-06-07,0,6,2013,158,PIPIENS-RESTUANS,0,0,1,0,1,2
2013-06-07,0,6,2013,158,PIPIENS-RESTUANS,0,0,1,0,1,2
2013-06-07,0,6,2013,158,PIPIENS-RESTUANS,0,0,1,0,1,2
2013-06-07,0,6,2013,158,PIPIENS-RESTUANS,0,0,1,0,1,2
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,1,2
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,1,2
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,1,2
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,1,2
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,1,2
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,1,2
2013-06-07,0,6,2013,158,PIPIENS-RESTUANS,0,0,1,0,0,1
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,0,1
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,3,4
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,1,1
2013-06-07,0,6,2013,158,PIPIENS-RESTUANS,0,0,1,0,2,2
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,2,2
2013-06-07,0,6,2013,158,PIPIENS-RESTUANS,0,0,1,0,0,0
2013-06-07,0,6,2013,158,PIPIENS-RESTUANS,0,0,1,0,1,1
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,1,1
2013-06-07,0,6,2013,158,PIPIENS-RESTUANS,0,0,1,0,0,0
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,0,0
2013-06-07,0,6,2013,158,PIPIENS-RESTUANS,0,0,1,0,1,0
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,1,0
2013-06-07,0,6,2013,158,PIPIENS-RESTUANS,0,0,1,0,0,1
2013-06-07,0,6,2013,158,PIPIENS-RESTUANS,0,0,1,0,3,3
2013-06-07,0,6,2013,158,PIPIENS-RESTUANS,0,0,1,0,1,1
2013-06-07,0,6,2013,158,RESTUANS,0,0,0,1,0,3
2013-06-14,0,6,2013,165,PIPIENS-RESTUANS,0,0,1,0,1,4
2013-06-14,0,6,2013,165,PIPIENS-RESTUANS,0,0,1,0,1,4
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,1,4
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,1,4
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,1,4
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,1,4
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,1,4
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,1,4
2013-06-14,0,6,2013,165,PIPIENS-RESTUANS,0,0,1,0,0,1
2013-06-14,0,6,2013,165,PIPIENS-RESTUANS,0,0,1,0,0,1
2013-06-14,0,6,2013,165,PIPIENS-RESTUANS,0,0,1,0,1,1
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,1,1
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,1,1
2013-06-14,0,6,2013,165,PIPIENS-RESTUANS,0,0,1,0,1,2
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,1,2
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,1,2
2013-06-14,0,6,2013,165,PIPIENS-RESTUANS,0,0,1,0,0,2
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,0,2
2013-06-14,0,6,2013,165,PIPIENS-RESTUANS,0,0,1,0,1,1
2013-06-14,0,6,2013,165,PIPIENS-RESTUANS,0,0,1,0,0,0
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,0,0
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,0,1
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,0,2
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,0,1
2013-06-14,0,6,2013,165,PIPIENS-RESTUANS,0,0,1,0,0,2
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,0,2
2013-06-14,0,6,2013,165,PIPIENS-RESTUANS,0,0,1,0,0,1
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,0,1
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,0,0
2013-06-14,0,6,2013,165,PIPIENS-RESTUANS,0,0,1,0,1,1
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,1,1
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,0,0
2013-06-14,0,6,2013,165,PIPIENS-RESTUANS,0,0,1,0,0,3
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,0,3
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,0,0
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,1,1
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,1,3
2013-06-14,0,6,2013,165,PIPIENS-RESTUANS,0,0,1,0,0,2
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,0,2
2013-06-14,0,6,2013,165,PIPIENS-RESTUANS,0,0,1,0,0,0
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,0,0
2013-06-14,0,6,2013,165,PIPIENS-RESTUANS,0,0,1,0,1,1
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,1,1
2013-06-14,0,6,2013,165,PIPIENS-RESTUANS,0,0,1,0,0,0
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,0,0
2013-06-14,0,6,2013,165,PIPIENS-RESTUANS,0,0,1,0,0,1
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,1,3
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,0,2
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,0,1
2013-06-14,0,6,2013,165,PIPIENS-RESTUANS,0,0,1,0,1,1
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,1,1
2013-06-14,0,6,2013,165,PIPIENS-RESTUANS,0,0,1,0,0,1
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,0,1
2013-06-14,0,6,2013,165,PIPIENS-RESTUANS,0,0,1,0,0,1
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,0,1
2013-06-14,0,6,2013,165,PIPIENS-RESTUANS,0,0,1,0,0,1
2013-06-14,0,6,2013,165,RESTUANS,0,0,0,1,0,1
2013-06-14,0,6,2013,165,PIPIENS-RESTUANS,0,0,1,0,0,0
